User_ID,Age,Gender,City,Occupation,Income_Lakhs,Digital_Usage_Score,Cricket_Skill,Bought_Saree,Bought_Cookware,Bought_AirFryer,Bought_Premium_Pen,Annual_Spend_Estimate,Switch_Intent
870,58,Male,Mumbai,Student,14.896843888611944,2,4,0,0,1,0,15950.050131119071,0
871,39,Male,Bengaluru,Homemaker,17.90061509938451,1,2,0,1,0,0,20422.741275170316,0
872,31,Female,Nagpur,Student,18.45785068163415,10,5,1,0,1,0,23292.050700199834,1
873,27,Male,Pune,IT Professional,24.031561294173592,3,1,0,0,1,1,26714.256457990872,0
874,34,Male,Nagpur,IT Professional,14.6894789712054,8,5,0,0,1,1,18310.946509331785,1
875,39,Female,Delhi,Business Owner,11.793830121437406,6,4,1,0,0,0,15992.252463730138,1
876,18,Female,Mumbai,Student,23.981479782817573,7,3,1,0,0,0,27842.005370620594,1
877,24,Male,Delhi,Business Owner,17.126425170561465,2,3,0,0,0,0,17330.44162078302,0
878,17,Male,Pune,IT Professional,9.559307838084223,6,2,0,0,0,1,13075.491791286897,1
879,55,Male,Delhi,IT Professional,5.782213398878565,8,4,0,0,1,1,8697.193583449098,1
880,59,Male,Nagpur,IT Professional,21.536199032233988,8,5,0,0,0,1,22779.822328567778,1
881,32,Female,Delhi,Student,10.967995261471334,4,4,1,0,1,0,12928.219673767055,1
882,50,Other,Pune,Student,17.530333870017486,6,4,0,0,0,0,17951.585154237786,1
883,36,Female,Pune,IT Professional,13.35796122604976,5,3,1,0,0,1,17052.820297107537,0
884,48,Female,Pune,Business Owner,7.376455155490843,9,5,0,0,1,0,11801.473612041204,1
885,22,Male,Nagpur,Business Owner,16.23710538965023,8,1,0,0,1,0,23083.6892864979,1
886,54,Female,Pune,Homemaker,4.3350275169150105,2,3,0,1,0,0,5000.0,0
887,58,Female,Mumbai,IT Professional,12.093534117166229,7,5,1,0,0,1,15553.47972347918,1
888,33,Male,Pune,Business Owner,15.025528672600762,7,2,0,0,0,0,15586.276570307735,1
889,56,Female,Delhi,IT Professional,12.59303343060874,1,3,1,0,0,1,10884.846808267648,0
890,55,Male,Delhi,Business Owner,19.4707878555218,1,2,0,0,0,0,16613.342330824744,0
891,51,Male,Delhi,Homemaker,21.214348999996872,4,3,0,1,0,0,25369.3366222892,1
892,20,Female,Nagpur,Homemaker,19.967347628729918,5,4,1,1,1,0,21548.23899874168,1
893,40,Male,Delhi,IT Professional,3.8538848518596467,4,5,0,0,1,1,8508.044354646456,1
894,48,Male,Nagpur,Business Owner,7.270832949811389,7,2,0,0,0,0,5409.610681663719,1
895,59,Male,Nagpur,Student,14.805365203803035,3,3,0,0,0,0,19401.51400089125,0
896,20,Male,Pune,Homemaker,23.566084889763626,7,2,0,1,1,0,26930.03910835387,1
897,51,Female,Mumbai,IT Professional,21.369049051146572,8,3,1,0,1,1,26048.743829077233,1
898,47,Male,Pune,IT Professional,21.535759183739636,6,3,0,0,1,1,22409.873723373297,1
899,36,Male,Pune,Business Owner,9.670580262712848,6,1,0,0,1,0,13725.160100387502,1
900,35,Female,Nagpur,IT Professional,12.447853735731456,8,1,1,0,1,1,15700.025443621034,1
901,20,Male,Nagpur,Homemaker,13.355530840950623,8,1,0,1,0,0,14967.622396860159,1
902,20,Male,Delhi,IT Professional,6.462174833698029,7,2,0,0,0,1,7546.84212789416,1
903,18,Male,Delhi,IT Professional,3.6834988653780387,6,4,0,0,0,1,5000.0,0
904,44,Female,Pune,Student,23.831863788131372,6,3,1,0,0,0,27592.342979725032,1
905,25,Male,Bengaluru,Student,8.295676884597148,10,5,0,0,0,0,12024.413652873951,1
906,44,Male,Bengaluru,Homemaker,8.27887588191989,6,1,0,1,0,0,7998.6883705002165,1
907,45,Male,Delhi,Business Owner,4.83433918291271,8,2,0,0,0,0,9572.938210988126,1
908,38,Male,Bengaluru,Student,23.42717054276313,1,2,0,0,0,0,19581.7114963578,0
909,23,Male,Delhi,Business Owner,15.754216528674984,5,2,0,0,0,0,20912.360722663176,1
910,17,Male,Nagpur,Homemaker,17.674810856757787,3,5,0,1,0,0,23147.632009304292,1
911,45,Male,Pune,Student,23.054691519787156,8,5,0,0,0,0,24429.84416873368,1
912,54,Female,Mumbai,Business Owner,10.60364371581737,6,1,1,0,0,0,15708.544979045457,1
913,51,Male,Pune,Student,16.67316084503785,2,5,0,0,0,0,18371.356849848857,1
914,50,Female,Delhi,Homemaker,3.853588004035524,7,1,0,1,0,0,6353.510650936964,1
915,38,Other,Delhi,Homemaker,7.108995621084845,7,5,0,1,1,0,9702.25077982517,1
916,45,Female,Pune,Student,21.287407711978734,5,5,1,0,0,0,25096.364337798947,1
917,20,Male,Delhi,Business Owner,19.868903839443387,8,5,0,0,0,0,23789.00224423647,1
918,16,Male,Bengaluru,IT Professional,10.714139212057232,5,1,0,0,1,1,8025.72089744354,0
919,34,Male,Bengaluru,IT Professional,11.289833811032675,1,3,0,0,0,1,15935.862617039722,0
920,42,Male,Delhi,Student,14.738197538178747,9,1,0,0,0,0,20104.545910148358,1
921,25,Male,Delhi,Business Owner,3.0053021030729603,4,3,0,0,1,0,5000.0,0
922,18,Female,Bengaluru,IT Professional,8.307375392836613,2,2,0,0,0,1,7870.528913466926,0
923,29,Female,Delhi,Homemaker,7.581099789380717,4,2,0,1,1,0,9203.178782047857,0
924,20,Male,Delhi,Business Owner,8.510624828494796,9,1,0,0,0,0,15548.999346197179,1
925,44,Male,Pune,IT Professional,20.72992853573571,2,3,0,0,0,1,22253.16540482811,0
926,52,Female,Mumbai,Business Owner,9.15282484402175,4,3,0,0,0,0,11903.57409291776,0
927,16,Male,Bengaluru,Student,7.2134690851032595,2,3,0,0,0,0,5715.1278458094785,0
928,29,Male,Pune,Business Owner,14.093796137446693,5,2,0,0,0,0,15894.53558499325,1
929,25,Female,Mumbai,IT Professional,22.044190800200102,3,1,1,0,0,1,23646.2938136868,0
930,22,Male,Delhi,Student,8.309693484424997,10,4,0,0,0,0,14702.82617134008,1
931,40,Male,Delhi,Business Owner,4.727797341441571,2,3,0,0,0,0,5000.0,0
932,59,Male,Pune,Homemaker,10.840904188692623,9,3,0,1,0,0,17196.64171964305,1
933,58,Female,Delhi,IT Professional,19.44834014042951,5,4,1,0,0,1,19659.633723738625,1
934,19,Male,Nagpur,Student,15.11519198328548,10,1,0,0,1,0,20254.264629459405,1
935,20,Male,Pune,Business Owner,20.969454130635643,5,3,0,0,0,0,23274.224372838737,1
936,40,Male,Mumbai,Homemaker,24.111027247403147,1,1,0,1,1,0,21579.97432463197,0
937,18,Male,Pune,IT Professional,20.438574488535576,6,3,0,0,0,1,23343.15817518378,1
938,33,Male,Bengaluru,Homemaker,16.283667734562574,7,5,0,1,0,0,18618.458693430297,1
939,34,Female,Pune,Business Owner,13.85351493715237,1,3,1,0,1,0,17181.064392138225,0
940,47,Male,Delhi,Business Owner,3.8815198996618667,9,5,0,0,1,0,7561.007827819693,1
941,34,Female,Delhi,Student,24.655083533908908,8,1,1,0,1,0,29356.824603094334,1
942,26,Male,Nagpur,Homemaker,11.436584696650936,8,3,0,1,0,0,12974.500731020255,1
943,15,Male,Nagpur,Student,6.3490207061710695,7,2,0,0,0,0,10322.158492997518,1
944,40,Male,Nagpur,IT Professional,17.667594818722048,5,2,0,0,0,1,19337.50220150295,1
945,28,Male,Mumbai,Student,9.254342360100106,3,4,0,0,0,0,9201.789392164152,1
946,52,Male,Nagpur,IT Professional,15.887121960483048,9,2,0,0,1,1,26054.906424357934,1
947,51,Male,Mumbai,Business Owner,15.908893972581007,7,5,0,0,0,0,18701.995915081265,1
948,25,Male,Nagpur,Business Owner,12.806056059863122,10,2,0,0,0,0,17382.15820121524,1
949,50,Male,Mumbai,Homemaker,21.39460954199094,10,2,0,1,0,0,28198.596447491214,1
950,27,Male,Pune,IT Professional,8.829275354219746,8,2,0,0,1,1,11292.421991167736,1
951,57,Female,Pune,Business Owner,12.869917015590152,6,3,1,0,0,0,16676.46157041189,1
952,17,Female,Delhi,Homemaker,14.829226829001373,5,4,1,1,0,0,18349.867653889734,0
953,47,Male,Mumbai,Homemaker,17.599743856880593,8,1,0,1,0,0,22089.144709804004,1
954,20,Male,Bengaluru,Student,20.247380711122968,3,4,0,0,0,0,26340.059342981687,1
955,24,Male,Delhi,Homemaker,11.685760223321633,7,5,0,1,0,0,13577.222124264295,1
956,19,Male,Pune,Business Owner,17.21303277012511,2,3,0,0,0,0,21288.23397327307,0
957,37,Male,Mumbai,Student,6.313440967507421,3,3,0,0,1,0,8757.721772358553,0
958,24,Female,Nagpur,IT Professional,23.51825821193453,2,2,1,0,0,1,26337.157438314403,0
959,58,Male,Bengaluru,IT Professional,11.427293741262078,5,2,0,0,0,1,14609.762484628933,1
960,16,Male,Pune,Business Owner,19.049471283481644,7,5,0,0,1,0,26306.02598697002,1
961,27,Female,Delhi,Business Owner,3.4475038014079082,10,3,0,0,0,0,7807.34795486365,1
962,54,Male,Mumbai,Student,7.514117143905754,10,1,0,0,0,0,13508.557620792491,1
963,16,Female,Bengaluru,Student,13.715815975118716,1,4,1,0,0,0,16826.76185626007,0
964,34,Male,Mumbai,Business Owner,22.321554290111624,10,3,0,0,0,0,26203.868895969106,1
965,15,Male,Nagpur,Business Owner,14.599613298914896,9,1,0,0,0,0,21100.48665350828,1
966,51,Male,Delhi,IT Professional,23.457150610465337,1,1,0,0,0,1,23919.87409927666,0
967,23,Male,Mumbai,IT Professional,13.64353172482152,1,4,0,0,1,1,11673.764470152764,0
968,31,Other,Pune,IT Professional,13.789880128190898,10,1,0,0,0,1,15886.700971091122,1
969,23,Male,Delhi,Business Owner,5.634429347011702,8,5,0,0,1,0,9452.78968026093,1
970,25,Other,Pune,Homemaker,20.658437371348835,6,1,0,1,1,0,25640.20761455753,1
971,29,Male,Mumbai,Business Owner,8.433239074275374,6,5,0,0,0,0,7275.29994434034,1
972,38,Male,Delhi,Business Owner,22.79147476619093,9,1,0,0,0,0,27692.374844448623,1
973,52,Male,Pune,IT Professional,23.038132847268713,4,2,0,0,0,1,26822.88711703853,0
974,49,Male,Nagpur,Business Owner,23.752822461231293,8,1,0,0,1,0,25196.922690588897,1
975,44,Female,Nagpur,Student,14.44507076026798,4,5,1,0,0,0,15177.137509007975,0
976,45,Male,Mumbai,Business Owner,17.896063265240176,2,1,0,0,1,0,20040.797148395475,0
977,19,Male,Delhi,Business Owner,20.127349361356597,8,1,0,0,0,0,25824.42525604057,1
978,58,Male,Bengaluru,Business Owner,5.882321610310243,7,1,0,0,0,0,12590.518054708313,0
979,28,Male,Delhi,Business Owner,16.22105828994494,4,5,0,0,1,0,17048.376687344815,1
980,25,Male,Nagpur,Homemaker,3.754553828672857,9,1,0,1,0,0,6623.400119796499,1
981,23,Male,Pune,Business Owner,13.946453834551969,9,4,0,0,1,0,21751.824763915858,1
982,48,Female,Bengaluru,Student,6.406538995645003,8,4,0,0,0,0,8896.655263285498,1
983,26,Male,Mumbai,Student,7.024304371165863,1,5,0,0,0,0,8538.875386367139,0
984,49,Male,Bengaluru,Business Owner,11.031046467237234,7,2,0,0,0,0,18897.27618010148,1
985,49,Male,Mumbai,IT Professional,12.513617667763066,5,4,0,0,0,1,16519.035054975437,0
986,15,Male,Bengaluru,Homemaker,16.70979333970812,7,3,0,1,0,0,21776.33377358158,1
987,54,Other,Mumbai,Business Owner,4.637425205647345,9,4,0,0,1,0,11693.5574151782,1
988,36,Male,Mumbai,Business Owner,14.081218747223781,2,3,0,0,1,0,16130.953902994399,0
989,43,Male,Bengaluru,Business Owner,7.017752865568225,4,5,0,0,0,0,10593.893668774146,1
990,22,Male,Bengaluru,IT Professional,15.627453850698322,4,2,0,0,0,1,16942.274622423727,1
991,25,Male,Mumbai,IT Professional,17.02290146974604,2,3,0,0,1,1,20342.82640342886,0
992,55,Male,Nagpur,IT Professional,15.247603644162785,3,3,0,0,0,1,17574.56687592191,1
993,51,Other,Bengaluru,Homemaker,19.24250123052277,8,4,0,1,0,0,20286.363049337688,1
994,28,Female,Delhi,Student,10.38340337329983,9,3,1,0,0,0,15369.291198001461,1
995,44,Other,Pune,Homemaker,19.83234501592888,6,5,0,1,0,0,18493.048851559768,1
996,49,Male,Mumbai,IT Professional,12.52087579758026,10,5,0,0,0,1,18948.701728897984,1
997,35,Male,Mumbai,Student,13.65205896309713,2,5,0,0,0,0,14184.955875944366,1
998,51,Male,Pune,Student,17.25824679974357,2,4,0,0,1,0,22069.352134031036,0
999,19,Male,Nagpur,IT Professional,3.403884447982927,7,2,0,0,0,1,7883.146977363231,1
1000,33,Female,Pune,IT Professional,17.387872871245463,8,4,1,0,1,1,23236.23605329333,1
1001,28,Male,Bengaluru,Homemaker,16.60887327958654,8,5,0,1,1,0,18510.426779492504,1
1002,40,Female,Pune,IT Professional,9.816636568572157,6,4,0,0,0,1,14185.786018643852,1
1003,18,Female,Mumbai,Student,4.887474267788768,10,5,0,0,0,0,8606.158222583243,1
1004,39,Male,Pune,Business Owner,5.000579898086905,8,1,0,0,1,0,11181.615247572243,1
1005,59,Male,Delhi,IT Professional,23.310922433675028,1,1,0,0,0,1,21574.21798167406,0
1006,56,Male,Bengaluru,IT Professional,18.164145066968416,9,3,0,0,0,1,22883.759772682282,1
1007,39,Male,Pune,Homemaker,5.796257502956289,1,2,0,1,1,0,5000.0,0
1008,32,Female,Mumbai,Homemaker,10.84790972479594,3,1,1,1,0,0,12599.529631766527,0
1009,54,Male,Bengaluru,IT Professional,16.03462586583512,9,5,0,0,0,1,24579.599677836282,1
1010,22,Male,Mumbai,Student,21.38257751199427,5,4,0,0,1,0,25325.113672507323,1
1011,53,Male,Nagpur,Student,3.9605404316861876,9,4,0,0,0,0,8395.283427867475,1
1012,54,Other,Delhi,Business Owner,8.205928892340195,9,3,0,0,0,0,7781.610645570102,1
1013,28,Male,Nagpur,IT Professional,22.57447778649836,6,4,0,0,0,1,24503.103550211225,1
1014,46,Female,Delhi,Homemaker,3.2016421040439624,1,1,0,1,0,0,5000.0,0
1015,52,Male,Pune,Student,7.4307802614655225,10,4,0,0,1,0,11409.064910260755,1
1016,47,Female,Bengaluru,Business Owner,24.09853187140525,7,1,1,0,0,0,30452.83236733213,1
1017,37,Female,Pune,IT Professional,16.494840623487764,6,1,1,0,1,1,19637.91694838897,1
1018,29,Male,Delhi,Student,8.756770066025142,9,2,0,0,0,0,15413.96029824889,1
1019,47,Male,Delhi,IT Professional,4.473804076708648,7,3,0,0,0,1,8383.605792662896,1
1020,39,Female,Delhi,IT Professional,3.6202094898388877,4,5,0,0,1,1,5068.245203625388,0
1021,31,Male,Mumbai,Student,8.3843917520124,7,1,0,0,0,0,10941.738744871614,1
1022,47,Female,Bengaluru,Student,22.39268803095603,2,3,1,0,1,0,21368.379954311473,0
1023,16,Male,Pune,Student,12.150100394545209,6,5,0,0,0,0,17343.326761469314,1
1024,28,Female,Pune,IT Professional,18.847334121651848,6,4,1,0,0,1,20991.310257543446,1
1025,54,Female,Nagpur,IT Professional,23.202270778359072,2,3,1,0,1,1,25246.864461592253,0
1026,54,Female,Delhi,Business Owner,11.976890155261966,4,3,1,0,0,0,12925.400188725875,1
1027,53,Male,Delhi,Homemaker,7.208102162822735,8,3,0,1,0,0,9042.044353638099,1
1028,20,Male,Delhi,IT Professional,14.376594478852228,8,4,0,0,1,1,19486.876100103367,1
1029,20,Male,Pune,Homemaker,22.977841115316796,8,4,0,1,0,0,25484.433322755,1
1030,17,Male,Nagpur,Student,20.696237111029415,8,3,0,0,0,0,23895.26262129514,1
1031,21,Male,Mumbai,IT Professional,4.448256553989383,1,2,0,0,0,1,5000.0,0
1032,22,Male,Bengaluru,Business Owner,18.236601601706802,2,1,0,0,0,0,18250.355098547865,0
1033,56,Female,Mumbai,Business Owner,15.581745494096982,4,4,1,0,0,0,17629.959830672775,1
1034,29,Male,Pune,Homemaker,22.96418987962136,9,2,0,1,0,0,26889.2079193723,1
1035,43,Male,Delhi,Student,5.6945911707065395,3,4,0,0,0,0,8831.04440362577,0
1036,47,Male,Bengaluru,Homemaker,14.748794490502446,6,3,0,1,0,0,18039.83597663347,1
1037,44,Male,Pune,Student,22.34817925726163,7,2,0,0,1,0,32022.80687948632,1
1038,53,Male,Pune,Business Owner,12.020523308318346,8,5,0,0,0,0,16869.024483656052,1
1039,41,Other,Pune,Homemaker,13.603888190123076,7,1,0,1,0,0,13632.913119787787,1
1040,50,Female,Bengaluru,Business Owner,4.5501349086730825,3,1,0,0,0,0,5624.370076851793,0
1041,43,Male,Bengaluru,Business Owner,9.119160089876038,6,4,0,0,1,0,11866.663794376864,1
1042,52,Male,Nagpur,Student,10.13914628171684,5,1,0,0,0,0,11411.883804956271,0
1043,47,Female,Nagpur,Homemaker,23.792693872387513,10,5,1,1,0,0,28937.91554085995,1
1044,51,Male,Mumbai,Homemaker,9.218681931905499,4,2,0,1,0,0,9931.887807504747,0
1045,41,Male,Bengaluru,Business Owner,13.139112175932343,1,2,0,0,0,0,14304.751773818734,0
1046,47,Male,Bengaluru,Business Owner,17.768697318414155,7,3,0,0,0,0,17451.321892872507,1
1047,18,Male,Bengaluru,Student,6.568034192973302,8,2,0,0,0,0,12856.351136557132,0
1048,36,Male,Nagpur,IT Professional,13.701732517121238,2,4,0,0,0,1,11545.151764820417,0
1049,16,Male,Pune,IT Professional,19.24785886846997,7,5,0,0,1,1,22220.747764436896,1
1050,24,Male,Delhi,Business Owner,22.07081468659545,6,3,0,0,0,0,23605.401108401104,0
1051,19,Female,Nagpur,IT Professional,16.777704042573387,5,4,1,0,1,1,19889.54418466821,1
1052,24,Male,Bengaluru,IT Professional,17.719177336972855,4,4,0,0,0,1,19352.695115502196,1
1053,47,Female,Nagpur,IT Professional,5.7782363968605175,2,4,0,0,0,1,7281.537728219797,0
1054,52,Female,Mumbai,IT Professional,23.807082939419637,10,1,1,0,0,1,31029.467762328193,1
1055,27,Male,Bengaluru,Business Owner,5.916629704658612,6,4,0,0,1,0,10453.860579992535,1
1056,45,Male,Mumbai,IT Professional,20.04280461799956,5,1,0,0,0,1,22615.41930148268,0
1057,50,Male,Bengaluru,IT Professional,8.825959079123013,2,2,0,0,1,1,10744.974612400336,0
1058,59,Male,Nagpur,Student,23.539049161427535,10,1,0,0,1,0,32459.064199058717,1
1059,38,Female,Pune,Business Owner,18.83910986612855,7,4,1,0,1,0,23947.5864554939,1
1060,29,Male,Delhi,Homemaker,19.58390168552412,6,5,0,1,0,0,21996.825816949684,1
1061,43,Other,Mumbai,Homemaker,7.819301807317433,9,5,0,1,0,0,14875.03048209769,1
1062,22,Male,Nagpur,Student,12.746879485973539,10,2,0,0,0,0,18529.500127612424,1
1063,19,Male,Pune,Student,16.5918902809643,5,4,0,0,0,0,17166.340578430172,1
1064,43,Male,Nagpur,Business Owner,19.93941960054522,9,1,0,0,1,0,24077.97502018166,1
1065,18,Male,Mumbai,Homemaker,5.28710627007257,9,5,0,1,0,0,6842.591543106625,1
1066,26,Male,Delhi,IT Professional,24.172036961999623,1,3,0,0,1,1,20101.9967541355,0
1067,59,Male,Nagpur,Student,22.584854752200233,5,4,0,0,1,0,23186.7741697691,1
1068,16,Male,Bengaluru,Homemaker,8.947668990902855,9,4,0,1,1,0,13692.8311282638,1
1069,41,Male,Pune,Business Owner,21.100725346711304,7,3,0,0,0,0,24851.74309567568,1
1070,45,Other,Nagpur,IT Professional,14.403126306876116,6,5,0,0,0,1,14579.974936625993,1
1071,50,Male,Pune,Business Owner,13.15974259436441,6,3,0,0,0,0,11402.218739847007,1
1072,50,Female,Bengaluru,Student,9.917550327850918,7,2,0,0,0,0,16359.075276492353,1
1073,40,Female,Delhi,Homemaker,15.781308905895035,1,1,1,1,0,0,16471.895144215505,0
1074,57,Female,Delhi,Homemaker,19.057560589479152,4,1,1,1,1,0,24168.98454531165,1
1075,41,Male,Bengaluru,Homemaker,12.040523909180681,1,5,0,1,0,0,15537.706102852087,0
1076,19,Female,Pune,Homemaker,16.842822246182426,6,3,1,1,0,0,21312.241581328417,1
1077,34,Male,Nagpur,IT Professional,18.38488426541668,4,4,0,0,0,1,20503.171428800266,1
1078,25,Male,Bengaluru,IT Professional,18.64467997433629,1,4,0,0,0,1,18349.37834594541,0
1079,24,Male,Mumbai,Business Owner,4.1432541588859655,9,4,0,0,0,0,10080.44720538604,1
1080,54,Female,Pune,IT Professional,21.914451725071473,4,2,1,0,1,1,23594.735993399998,1
1081,52,Male,Delhi,Student,13.081572924831054,6,2,0,0,0,0,14902.334399710082,0
1082,20,Female,Bengaluru,Student,8.773153797316718,7,4,0,0,0,0,8077.344428738989,1
1083,22,Male,Delhi,Homemaker,8.318819164552995,8,5,0,1,1,0,12152.608547719785,1
1084,37,Female,Pune,Student,13.626310482566911,9,2,1,0,0,0,20319.65225755917,1
1085,40,Other,Delhi,Business Owner,22.510293868317103,9,2,0,0,0,0,29528.927028107202,1
1086,57,Male,Bengaluru,IT Professional,11.323646797018233,8,1,0,0,1,1,15430.204218147972,1
1087,26,Other,Pune,IT Professional,19.493966429237954,10,1,0,0,0,1,22716.5457280245,1
1088,40,Male,Mumbai,IT Professional,5.130012081718809,3,5,0,0,0,1,8435.499792756409,1
1089,27,Male,Bengaluru,Student,13.47324744732336,2,2,0,0,0,0,14442.516552029878,0
1090,54,Male,Nagpur,IT Professional,24.817095088640183,5,2,0,0,1,1,26585.74441918697,1
1091,32,Male,Bengaluru,Homemaker,19.949631661431415,1,3,0,1,1,0,17537.801822499805,0
1092,39,Male,Pune,Homemaker,7.631626745693486,3,5,0,1,0,0,13339.149699585076,0
1093,47,Male,Bengaluru,Homemaker,14.031712421354035,1,5,0,1,0,0,16008.50931947511,0
1094,54,Male,Mumbai,Student,8.139744800268463,3,3,0,0,0,0,11332.241817413464,0
1095,57,Female,Mumbai,IT Professional,12.010340399775204,4,3,1,0,1,1,12284.721872558994,0
1096,26,Female,Nagpur,Student,20.161848522169226,7,1,1,0,1,0,23821.347857146222,1
1097,58,Female,Delhi,IT Professional,19.966945936388882,5,5,1,0,1,1,22303.9582044699,1
1098,50,Female,Pune,Business Owner,8.018208313852472,5,5,0,0,0,0,12082.397535891594,1
1099,18,Female,Pune,Business Owner,23.28891299940692,1,3,1,0,0,0,26508.349911696532,0
1100,19,Male,Delhi,Student,16.03650002082619,8,4,0,0,0,0,17168.06882611225,1
1101,51,Male,Mumbai,Homemaker,11.358334401164319,4,4,0,1,0,0,11208.979205198106,1
1102,22,Female,Mumbai,Student,14.042582777178934,10,1,1,0,0,0,20334.058477934745,1
1103,56,Male,Bengaluru,Homemaker,16.311567575630363,5,4,0,1,0,0,17795.508856745466,0
1104,42,Male,Nagpur,IT Professional,15.317591700607279,2,4,0,0,1,1,17947.339936356817,0
1105,45,Male,Nagpur,Homemaker,13.70091078179592,1,4,0,1,0,0,13454.792093031901,0
1106,23,Male,Nagpur,Homemaker,14.108521689966803,9,2,0,1,0,0,16110.97242861681,1
1107,43,Male,Bengaluru,IT Professional,6.881062029413496,2,1,0,0,1,1,5000.0,0
1108,28,Male,Nagpur,Business Owner,20.880123894702947,6,3,0,0,1,0,24848.379734781407,1
1109,54,Male,Delhi,IT Professional,14.918727038702338,1,4,0,0,0,1,16436.028125797176,0
1110,55,Male,Bengaluru,Student,5.8837569575034685,1,2,0,0,0,0,8324.188442045905,0
1111,36,Male,Delhi,Student,19.855456234821116,9,4,0,0,1,0,25011.203447442032,1
1112,25,Male,Bengaluru,Student,23.51376752430172,4,2,0,0,1,0,17998.89688178335,1
1113,37,Female,Nagpur,Student,23.840751783213165,9,1,1,0,0,0,29347.619998906986,1
1114,15,Male,Delhi,Student,11.1183901130458,5,4,0,0,0,0,10703.475184028679,1
1115,51,Male,Delhi,Business Owner,5.981371218336589,7,2,0,0,0,0,5745.935222017227,1
1116,35,Female,Delhi,Business Owner,14.404791785927433,1,5,1,0,1,0,10928.482548084441,0
1117,40,Male,Bengaluru,Homemaker,5.4774030456828555,6,5,0,1,1,0,5000.0,1
1118,50,Male,Pune,Student,23.547723207277578,8,2,0,0,1,0,28105.679411108875,1
1119,37,Male,Nagpur,IT Professional,7.038751801813212,1,4,0,0,1,1,6076.383319985131,0
1120,15,Female,Delhi,Student,8.56084891892561,9,4,0,0,0,0,10022.638336440481,1
1121,54,Male,Pune,Business Owner,11.94600359146935,3,1,0,0,0,0,13492.168702874158,0
1122,29,Male,Nagpur,Student,11.429618308300768,1,1,0,0,0,0,9717.751859140855,0
1123,35,Female,Nagpur,Business Owner,20.48258363275356,1,3,1,0,0,0,22944.725480510984,0
1124,23,Male,Delhi,Homemaker,13.038970052121172,6,1,0,1,1,0,18939.40879978859,0
1125,23,Male,Delhi,Homemaker,6.756901720073412,6,4,0,1,0,0,9321.697248514787,1
1126,24,Male,Bengaluru,Homemaker,8.878617700693631,1,3,0,1,0,0,12133.166473710568,0
1127,40,Male,Pune,Business Owner,14.200494474125485,3,1,0,0,0,0,18451.675995430298,0
1128,55,Male,Pune,Student,6.243986183374968,7,2,0,0,1,0,9913.201670800856,1
1129,49,Male,Delhi,Student,16.45642486421231,10,5,0,0,0,0,24923.331797421914,1
1130,39,Female,Nagpur,IT Professional,15.44644074412521,3,1,1,0,1,1,15703.116734030178,0
1131,40,Male,Delhi,Business Owner,18.723450960409668,3,1,0,0,1,0,16312.940642226524,0
1132,25,Male,Nagpur,IT Professional,23.629501538346087,3,2,0,0,0,1,22020.745380098888,0
1133,52,Male,Nagpur,Homemaker,23.069600344225424,7,4,0,1,0,0,25234.23103483898,1
1134,16,Male,Delhi,Student,23.81366359751429,4,2,0,0,1,0,26882.26769697462,1
1135,21,Male,Mumbai,Business Owner,8.38374313452142,4,1,0,0,1,0,8074.097399068856,0
1136,32,Female,Pune,IT Professional,5.894436746065802,3,4,0,0,0,1,6042.835039208811,0
1137,41,Male,Nagpur,IT Professional,9.650087410921866,10,3,0,0,1,1,12151.134433838064,1
1138,48,Female,Nagpur,IT Professional,22.69187380085892,9,1,1,0,0,1,25886.069830502023,1
1139,41,Female,Mumbai,Student,24.38517644171674,2,2,1,0,1,0,28070.595319604927,0
1140,31,Male,Bengaluru,Student,21.905148923550474,4,3,0,0,1,0,24620.300705209076,0
1141,57,Female,Mumbai,Student,5.420389864805959,8,5,0,0,0,0,8266.411331621626,1
1142,58,Male,Mumbai,Business Owner,23.84341595731545,6,3,0,0,0,0,29284.358203688895,1
1143,38,Male,Nagpur,Student,12.313876601717292,7,2,0,0,1,0,15865.20707771245,0
1144,39,Male,Pune,Business Owner,3.204826396771781,7,3,0,0,0,0,6972.137398884275,1
1145,21,Male,Mumbai,IT Professional,12.732662296460258,2,2,0,0,1,1,16018.212829795364,0
1146,20,Male,Bengaluru,IT Professional,4.013521732860287,4,1,0,0,1,1,5328.279473164861,0
1147,38,Male,Delhi,Homemaker,14.965314265544587,10,4,0,1,0,0,21797.79519148445,1
1148,47,Male,Mumbai,Student,10.44818860361513,10,5,0,0,0,0,17138.0458871463,1
1149,43,Male,Mumbai,IT Professional,13.415568539069072,6,4,0,0,0,1,16124.47859178953,1
1150,57,Male,Bengaluru,Student,16.489747936348575,3,4,0,0,0,0,15197.361304256805,0
1151,36,Female,Pune,Business Owner,22.113624107992045,9,4,1,0,0,0,26639.007636217462,1
1152,40,Female,Mumbai,IT Professional,17.56183468238243,4,2,1,0,0,1,21836.341175665795,1
1153,42,Male,Mumbai,Student,12.549075106519975,10,2,0,0,1,0,19188.611245470947,1
1154,35,Male,Pune,IT Professional,21.027412780748033,2,5,0,0,1,1,25447.91356298266,1
1155,21,Female,Bengaluru,IT Professional,22.922807026608908,6,2,1,0,0,1,24942.006613462585,1
1156,31,Female,Mumbai,Student,5.634719261508339,1,2,0,0,0,0,7693.3202069728095,0
